geneID	Gho_TRT_Liver_male_1
ENSMUSG00000030124	17
ENSMUSG00000030125	0
ENSMUSG00000030126	742
ENSMUSG00000030127	656
ENSMUSG00000030131	40778
ENSMUSG00000030134	0
ENSMUSG00000030137	6
ENSMUSG00000030138	405
ENSMUSG00000030142	1
ENSMUSG00000030143	0
ENSMUSG00000030144	1
ENSMUSG00000030145	5
ENSMUSG00000030147	4
ENSMUSG00000030148	11
ENSMUSG00000030149	17
ENSMUSG00000030154	4
ENSMUSG00000030155	0
ENSMUSG00000030156	2
ENSMUSG00000030157	3631
ENSMUSG00000030158	6
ENSMUSG00000030159	182
ENSMUSG00000030160	0
ENSMUSG00000030161	5186
ENSMUSG00000030162	0
ENSMUSG00000030165	1
ENSMUSG00000030166	102
ENSMUSG00000030167	3
ENSMUSG00000030168	10776
ENSMUSG00000030170	44
ENSMUSG00000030172	928
ENSMUSG00000030173	0
ENSMUSG00000030177	115
ENSMUSG00000030178	0
ENSMUSG00000030180	1081
ENSMUSG00000030187	35
ENSMUSG00000030188	13
ENSMUSG00000030189	255
ENSMUSG00000030194	0
ENSMUSG00000030196	0
ENSMUSG00000030199	365
ENSMUSG00000030200	1
ENSMUSG00000030201	2021
ENSMUSG00000030203	873
ENSMUSG00000030204	405
ENSMUSG00000030205	0
ENSMUSG00000030206	0
ENSMUSG00000030207	533
ENSMUSG00000030208	25
ENSMUSG00000030209	1
ENSMUSG00000030213	384
ENSMUSG00000030214	923
ENSMUSG00000030216	297
ENSMUSG00000030217	40
ENSMUSG00000030218	18
ENSMUSG00000030219	6
ENSMUSG00000030220	152
ENSMUSG00000030222	42
ENSMUSG00000030223	8
ENSMUSG00000030224	1276
ENSMUSG00000030225	920
ENSMUSG00000030226	0
ENSMUSG00000030228	138
ENSMUSG00000030230	0
ENSMUSG00000030231	508
ENSMUSG00000030232	304
ENSMUSG00000030235	5
ENSMUSG00000030236	34898
ENSMUSG00000030237	528
ENSMUSG00000030243	79
ENSMUSG00000030244	2831
ENSMUSG00000030245	102
ENSMUSG00000030246	44
ENSMUSG00000030247	57
ENSMUSG00000030249	781
ENSMUSG00000030254	36
ENSMUSG00000030255	29
ENSMUSG00000030256	9
ENSMUSG00000030257	99
ENSMUSG00000030259	755
ENSMUSG00000030263	55
ENSMUSG00000030264	224
ENSMUSG00000030265	537
ENSMUSG00000030268	0
ENSMUSG00000030269	379
ENSMUSG00000030270	0
ENSMUSG00000030271	56
ENSMUSG00000030272	207
ENSMUSG00000030275	1439
ENSMUSG00000030276	216
ENSMUSG00000030278	9
ENSMUSG00000030279	88
ENSMUSG00000030281	325
ENSMUSG00000030282	786
ENSMUSG00000030283	0
ENSMUSG00000030284	573
ENSMUSG00000030286	998
ENSMUSG00000030287	1182
ENSMUSG00000030291	198
ENSMUSG00000030292	0
ENSMUSG00000030298	952
ENSMUSG00000030301	497
ENSMUSG00000030302	16
ENSMUSG00000030303	1
ENSMUSG00000030304	1014
ENSMUSG00000030306	33
ENSMUSG00000030307	0
ENSMUSG00000030309	27
ENSMUSG00000030310	0
ENSMUSG00000030313	2841
ENSMUSG00000030314	725
ENSMUSG00000030315	501
ENSMUSG00000030316	58
ENSMUSG00000030317	0
ENSMUSG00000030319	2
ENSMUSG00000030321	2
ENSMUSG00000030322	35
ENSMUSG00000030323	56
ENSMUSG00000030324	0
ENSMUSG00000030325	6
ENSMUSG00000030327	624
ENSMUSG00000030329	3
ENSMUSG00000030330	558
ENSMUSG00000030335	754
ENSMUSG00000030336	2
ENSMUSG00000030337	66
ENSMUSG00000030339	1084
ENSMUSG00000030340	271
ENSMUSG00000030341	872
ENSMUSG00000030342	188
ENSMUSG00000030344	0
ENSMUSG00000030345	0
ENSMUSG00000030346	1
ENSMUSG00000030347	134
ENSMUSG00000030350	0
ENSMUSG00000030351	0
ENSMUSG00000030352	750
ENSMUSG00000030353	9
ENSMUSG00000030357	2479
ENSMUSG00000030359	141527
ENSMUSG00000030361	0
ENSMUSG00000030363	0
ENSMUSG00000030364	84
ENSMUSG00000030365	5
ENSMUSG00000030366	0
ENSMUSG00000030368	0
ENSMUSG00000030373	0
ENSMUSG00000030374	549
ENSMUSG00000030376	0
ENSMUSG00000030378	11602
ENSMUSG00000030380	3
ENSMUSG00000030382	17887
ENSMUSG00000030385	0
ENSMUSG00000030386	154
ENSMUSG00000030393	9
ENSMUSG00000030397	112
ENSMUSG00000030399	1
ENSMUSG00000030400	231
ENSMUSG00000030401	8
ENSMUSG00000030402	1
ENSMUSG00000030403	244
ENSMUSG00000030406	1
ENSMUSG00000030407	173
ENSMUSG00000030409	190
ENSMUSG00000030410	262
ENSMUSG00000030411	23
ENSMUSG00000030413	1
ENSMUSG00000030417	289
ENSMUSG00000030421	586
ENSMUSG00000030423	231
ENSMUSG00000030424	33
ENSMUSG00000030427	0
ENSMUSG00000030428	5
ENSMUSG00000030431	258
ENSMUSG00000030432	1857
ENSMUSG00000030433	0
ENSMUSG00000030435	602
ENSMUSG00000030443	8
ENSMUSG00000030446	64
ENSMUSG00000030447	1241
ENSMUSG00000030450	0
ENSMUSG00000030451	2024
ENSMUSG00000030452	536
ENSMUSG00000030463	0
ENSMUSG00000030465	2048
ENSMUSG00000030468	1
ENSMUSG00000030469	113
ENSMUSG00000030470	169
ENSMUSG00000030471	106
ENSMUSG00000030472	0
ENSMUSG00000030474	37
ENSMUSG00000030483	70
ENSMUSG00000030484	0
ENSMUSG00000030486	66
ENSMUSG00000030491	0
ENSMUSG00000030492	0
ENSMUSG00000030493	41
ENSMUSG00000030494	200
ENSMUSG00000030495	2
ENSMUSG00000030498	1063
ENSMUSG00000030499	178
ENSMUSG00000030500	0
ENSMUSG00000030505	202
ENSMUSG00000030507	0
ENSMUSG00000030509	216
ENSMUSG00000030510	0
ENSMUSG00000030512	248
ENSMUSG00000030513	1332
ENSMUSG00000030515	287
ENSMUSG00000030516	1005
ENSMUSG00000030518	249
ENSMUSG00000030519	7
ENSMUSG00000030521	214
ENSMUSG00000030522	814
ENSMUSG00000030523	0
ENSMUSG00000030525	0
ENSMUSG00000030527	194
ENSMUSG00000030528	41
ENSMUSG00000030530	2437
ENSMUSG00000030532	13
ENSMUSG00000030533	136
ENSMUSG00000030534	105
ENSMUSG00000030536	407
ENSMUSG00000030538	704
ENSMUSG00000030539	90
ENSMUSG00000030541	1567
ENSMUSG00000030543	0
ENSMUSG00000030544	0
ENSMUSG00000030545	696
ENSMUSG00000030546	0
ENSMUSG00000030549	0
ENSMUSG00000030551	302
ENSMUSG00000030553	1
ENSMUSG00000030554	4
ENSMUSG00000030555	733
ENSMUSG00000030556	379
ENSMUSG00000030557	535
ENSMUSG00000030559	13
ENSMUSG00000030560	983
ENSMUSG00000030562	1276
ENSMUSG00000030577	15
ENSMUSG00000030579	150
ENSMUSG00000030583	63
ENSMUSG00000030584	1
ENSMUSG00000030587	102
ENSMUSG00000030588	522
ENSMUSG00000030589	3
ENSMUSG00000030590	128
ENSMUSG00000030591	2143
ENSMUSG00000030592	0
ENSMUSG00000030595	173
ENSMUSG00000030598	6
ENSMUSG00000030600	1
ENSMUSG00000030602	195
ENSMUSG00000030603	1408
ENSMUSG00000030604	19
ENSMUSG00000030605	174
ENSMUSG00000030606	0
ENSMUSG00000030607	0
ENSMUSG00000030609	99
ENSMUSG00000030610	96
ENSMUSG00000030611	160
ENSMUSG00000030612	234
ENSMUSG00000030613	204
ENSMUSG00000030614	334
ENSMUSG00000030615	424
ENSMUSG00000030616	27
ENSMUSG00000030617	0
ENSMUSG00000030619	290
ENSMUSG00000030621	0
ENSMUSG00000030623	0
ENSMUSG00000030629	1122
ENSMUSG00000030630	10849
ENSMUSG00000030636	0
ENSMUSG00000030638	0
ENSMUSG00000030641	11
ENSMUSG00000030643	65
ENSMUSG00000030647	828
ENSMUSG00000030649	131
ENSMUSG00000030650	0
ENSMUSG00000030651	4
ENSMUSG00000030652	270
ENSMUSG00000030653	591
ENSMUSG00000030654	2514
ENSMUSG00000030655	2072
ENSMUSG00000030657	0
ENSMUSG00000030659	301
ENSMUSG00000030660	1847
ENSMUSG00000030662	1033
ENSMUSG00000030663	446
ENSMUSG00000030664	9
ENSMUSG00000030666	0
ENSMUSG00000030669	0
ENSMUSG00000030670	336
ENSMUSG00000030671	2152
ENSMUSG00000030672	4
ENSMUSG00000030674	3076
ENSMUSG00000030677	3
ENSMUSG00000030678	493
ENSMUSG00000030680	245
ENSMUSG00000030681	416
ENSMUSG00000030682	523
ENSMUSG00000030683	6
ENSMUSG00000030685	31
ENSMUSG00000030688	12661
ENSMUSG00000030689	108
ENSMUSG00000030691	480
ENSMUSG00000030693	0
ENSMUSG00000030695	1640
ENSMUSG00000030697	454
ENSMUSG00000030699	3
ENSMUSG00000030701	270
ENSMUSG00000030703	7
ENSMUSG00000030704	1018
ENSMUSG00000030706	366
ENSMUSG00000030707	61
ENSMUSG00000030708	0
ENSMUSG00000030711	4397
ENSMUSG00000030713	0
ENSMUSG00000030714	150
ENSMUSG00000030717	18
ENSMUSG00000030718	398
ENSMUSG00000030720	152
ENSMUSG00000030722	32
ENSMUSG00000030724	11
ENSMUSG00000030725	51
ENSMUSG00000030726	184
ENSMUSG00000030727	203
ENSMUSG00000030729	76
ENSMUSG00000030730	0
ENSMUSG00000030731	29
ENSMUSG00000030732	0
ENSMUSG00000030733	224
ENSMUSG00000030735	361
ENSMUSG00000030737	3721
ENSMUSG00000030738	2710
ENSMUSG00000030739	167
ENSMUSG00000030741	401
ENSMUSG00000030742	5
ENSMUSG00000030744	4649
ENSMUSG00000030745	0
ENSMUSG00000030747	6522
ENSMUSG00000030748	647
ENSMUSG00000030750	158
ENSMUSG00000030751	1445
ENSMUSG00000030752	44
ENSMUSG00000030753	673
ENSMUSG00000030754	1761
ENSMUSG00000030757	3
ENSMUSG00000030759	95
ENSMUSG00000030760	175
ENSMUSG00000030761	388
ENSMUSG00000030762	3848
ENSMUSG00000030763	140
ENSMUSG00000030766	112
ENSMUSG00000030768	20
ENSMUSG00000030769	1
ENSMUSG00000030770	1184
ENSMUSG00000030771	26
ENSMUSG00000030772	39
ENSMUSG00000030774	24
ENSMUSG00000030775	0
ENSMUSG00000030779	807
ENSMUSG00000030780	335
ENSMUSG00000030781	2
ENSMUSG00000030782	23
ENSMUSG00000030785	1
ENSMUSG00000030786	36
ENSMUSG00000030787	152
ENSMUSG00000030788	1430
ENSMUSG00000030789	7
ENSMUSG00000030790	20
ENSMUSG00000030792	0
ENSMUSG00000030793	8
ENSMUSG00000030795	132
ENSMUSG00000030796	28
ENSMUSG00000030798	17
ENSMUSG00000030800	99
ENSMUSG00000030801	273
ENSMUSG00000030802	161
ENSMUSG00000030804	1312
ENSMUSG00000030805	199
ENSMUSG00000030806	51
ENSMUSG00000030811	110
ENSMUSG00000030814	173
ENSMUSG00000030815	343
ENSMUSG00000030816	435
ENSMUSG00000030822	402
ENSMUSG00000030823	77
ENSMUSG00000030824	2112
ENSMUSG00000030825	0
ENSMUSG00000030826	149
ENSMUSG00000030827	5
ENSMUSG00000030830	218
ENSMUSG00000030834	2606
ENSMUSG00000030835	700
ENSMUSG00000030838	0
ENSMUSG00000030839	55
ENSMUSG00000030842	619
ENSMUSG00000030844	21
ENSMUSG00000030846	599
ENSMUSG00000030847	148
ENSMUSG00000030849	15827
ENSMUSG00000030850	725
ENSMUSG00000030851	0
ENSMUSG00000030852	353
ENSMUSG00000030854	0
ENSMUSG00000030858	0
ENSMUSG00000030859	0
ENSMUSG00000030861	3663
ENSMUSG00000030862	8
ENSMUSG00000030865	53
ENSMUSG00000030866	0
ENSMUSG00000030867	3
ENSMUSG00000030868	267
ENSMUSG00000030869	894
ENSMUSG00000030870	778
ENSMUSG00000030871	222
ENSMUSG00000030872	147
ENSMUSG00000030873	0
ENSMUSG00000030876	677
ENSMUSG00000030877	0
ENSMUSG00000030878	15
ENSMUSG00000030879	714
ENSMUSG00000030880	207
ENSMUSG00000030881	197
ENSMUSG00000030882	435
ENSMUSG00000030884	3852
ENSMUSG00000030887	0
ENSMUSG00000030888	147
ENSMUSG00000030889	0
ENSMUSG00000030890	716
ENSMUSG00000030894	930
ENSMUSG00000030895	106853
ENSMUSG00000030897	3
ENSMUSG00000030898	0
ENSMUSG00000030905	7
ENSMUSG00000030909	776
ENSMUSG00000030911	0
ENSMUSG00000030917	16
ENSMUSG00000030921	170
ENSMUSG00000030922	29
ENSMUSG00000030924	89
ENSMUSG00000030929	135
ENSMUSG00000030930	390
ENSMUSG00000030934	12150
ENSMUSG00000030935	2408
ENSMUSG00000030942	399
ENSMUSG00000030945	59
ENSMUSG00000030946	824
ENSMUSG00000030954	0
ENSMUSG00000030956	177
ENSMUSG00000030960	64
ENSMUSG00000030963	0
ENSMUSG00000030965	554
ENSMUSG00000030966	139
ENSMUSG00000030967	1355
ENSMUSG00000030968	139
ENSMUSG00000030970	53
ENSMUSG00000030972	1877
ENSMUSG00000030976	0
ENSMUSG00000030978	233
ENSMUSG00000030979	385
ENSMUSG00000030980	835
ENSMUSG00000030981	0
ENSMUSG00000030982	557
ENSMUSG00000030983	884
ENSMUSG00000030986	671
ENSMUSG00000030987	374
ENSMUSG00000030990	342
ENSMUSG00000030994	0
ENSMUSG00000030996	0
ENSMUSG00000031004	47
ENSMUSG00000031007	563
ENSMUSG00000031010	6126
ENSMUSG00000031012	547
ENSMUSG00000031015	206
ENSMUSG00000031016	3
ENSMUSG00000031021	385
ENSMUSG00000031022	0
ENSMUSG00000031023	200
ENSMUSG00000031024	772
ENSMUSG00000031026	2
ENSMUSG00000031027	10
ENSMUSG00000031028	3
ENSMUSG00000031029	760
ENSMUSG00000031059	1793
ENSMUSG00000031060	336
ENSMUSG00000031065	388
ENSMUSG00000031066	19
ENSMUSG00000031068	677
ENSMUSG00000031070	2
ENSMUSG00000031072	79
ENSMUSG00000031073	0
ENSMUSG00000031074	0
ENSMUSG00000031075	58
ENSMUSG00000031077	140
ENSMUSG00000031078	842
ENSMUSG00000031079	8
ENSMUSG00000031085	0
ENSMUSG00000031089	0
ENSMUSG00000031090	495
ENSMUSG00000031093	55
ENSMUSG00000031095	696
ENSMUSG00000031097	0
ENSMUSG00000031098	0
ENSMUSG00000031099	5
ENSMUSG00000031101	8
ENSMUSG00000031103	47
ENSMUSG00000031104	0
ENSMUSG00000031105	34
ENSMUSG00000031107	20
ENSMUSG00000031109	260
ENSMUSG00000031111	17
ENSMUSG00000031112	3
ENSMUSG00000031118	0
ENSMUSG00000031119	421
ENSMUSG00000031125	2
ENSMUSG00000031129	125
ENSMUSG00000031130	0
ENSMUSG00000031131	0
ENSMUSG00000031132	0
ENSMUSG00000031133	94
ENSMUSG00000031134	398
ENSMUSG00000031137	0
ENSMUSG00000031138	4349
ENSMUSG00000031139	0
ENSMUSG00000031142	2
ENSMUSG00000031143	191
ENSMUSG00000031144	12
ENSMUSG00000031145	53
ENSMUSG00000031146	9
ENSMUSG00000031147	234
ENSMUSG00000031148	157
ENSMUSG00000031149	26
ENSMUSG00000031150	6
ENSMUSG00000031153	229
ENSMUSG00000031154	614
ENSMUSG00000031155	14
ENSMUSG00000031156	161
ENSMUSG00000031157	374
ENSMUSG00000031158	474
ENSMUSG00000031160	0
ENSMUSG00000031161	303
ENSMUSG00000031162	0
ENSMUSG00000031163	0
ENSMUSG00000031165	21
ENSMUSG00000031166	486
ENSMUSG00000031167	342
ENSMUSG00000031168	3804
ENSMUSG00000031169	39
ENSMUSG00000031170	2
ENSMUSG00000031171	231
ENSMUSG00000031173	8970
ENSMUSG00000031174	41
ENSMUSG00000031176	799
ENSMUSG00000031179	0
ENSMUSG00000031181	0
ENSMUSG00000031182	0
ENSMUSG00000031189	1
ENSMUSG00000031194	0
ENSMUSG00000031196	1073
ENSMUSG00000031197	139
ENSMUSG00000031198	86
ENSMUSG00000031200	140
ENSMUSG00000031201	385
ENSMUSG00000031202	0
ENSMUSG00000031204	0
ENSMUSG00000031207	551
ENSMUSG00000031209	49
ENSMUSG00000031210	0
ENSMUSG00000031212	0
ENSMUSG00000031214	76
ENSMUSG00000031216	243
ENSMUSG00000031217	221
ENSMUSG00000031220	23
ENSMUSG00000031221	881
ENSMUSG00000031224	0
ENSMUSG00000031226	172
ENSMUSG00000031227	72
ENSMUSG00000031229	2090
ENSMUSG00000031230	0
ENSMUSG00000031231	2978
ENSMUSG00000031232	1473
ENSMUSG00000031233	0
ENSMUSG00000031239	7
ENSMUSG00000031241	0
ENSMUSG00000031242	334
ENSMUSG00000031245	157
ENSMUSG00000031246	1165
ENSMUSG00000031250	0
ENSMUSG00000031253	20
ENSMUSG00000031255	41
ENSMUSG00000031256	349
ENSMUSG00000031257	0
ENSMUSG00000031258	0
ENSMUSG00000031262	0
ENSMUSG00000031264	23
ENSMUSG00000031266	117
ENSMUSG00000031270	1
ENSMUSG00000031271	125
ENSMUSG00000031273	3
ENSMUSG00000031274	77
ENSMUSG00000031278	1045
ENSMUSG00000031283	7
ENSMUSG00000031284	5
ENSMUSG00000031285	0
ENSMUSG00000031286	152
ENSMUSG00000031289	11
ENSMUSG00000031290	0
ENSMUSG00000031292	69
ENSMUSG00000031293	0
ENSMUSG00000031294	0
ENSMUSG00000031295	538
ENSMUSG00000031297	0
ENSMUSG00000031298	2
ENSMUSG00000031299	2177
ENSMUSG00000031302	5
ENSMUSG00000031303	19
ENSMUSG00000031304	44
ENSMUSG00000031309	248
ENSMUSG00000031310	239
ENSMUSG00000031311	1343
ENSMUSG00000031312	0
ENSMUSG00000031314	710
ENSMUSG00000031320	3681
ENSMUSG00000031323	0
ENSMUSG00000031325	0
ENSMUSG00000031326	0
ENSMUSG00000031327	142
ENSMUSG00000031328	1129
ENSMUSG00000031329	0
ENSMUSG00000031330	0
ENSMUSG00000031333	2579
ENSMUSG00000031337	281
ENSMUSG00000031340	4
ENSMUSG00000031342	12
ENSMUSG00000031343	50
ENSMUSG00000031344	5
ENSMUSG00000031347	132
ENSMUSG00000031349	1794
ENSMUSG00000031351	11
ENSMUSG00000031352	155
ENSMUSG00000031353	1129
ENSMUSG00000031354	0
ENSMUSG00000031355	180
ENSMUSG00000031357	801
ENSMUSG00000031358	619
ENSMUSG00000031360	147
ENSMUSG00000031362	1
ENSMUSG00000031364	0
ENSMUSG00000031365	358
ENSMUSG00000031367	20
ENSMUSG00000031370	149
ENSMUSG00000031371	182
ENSMUSG00000031372	0
ENSMUSG00000031373	42
ENSMUSG00000031374	0
ENSMUSG00000031375	868
ENSMUSG00000031376	0
ENSMUSG00000031377	3
ENSMUSG00000031378	239
ENSMUSG00000031379	373
ENSMUSG00000031380	16
ENSMUSG00000031381	125
ENSMUSG00000031382	0
ENSMUSG00000031383	1
ENSMUSG00000031384	0
ENSMUSG00000031385	2
ENSMUSG00000031386	710
ENSMUSG00000031387	37
ENSMUSG00000031388	419
ENSMUSG00000031389	481
ENSMUSG00000031390	0
ENSMUSG00000031391	18
ENSMUSG00000031392	843
ENSMUSG00000031393	375
ENSMUSG00000031394	0
ENSMUSG00000031397	0
ENSMUSG00000031398	7
ENSMUSG00000031399	217
ENSMUSG00000031400	76
ENSMUSG00000031402	453
ENSMUSG00000031403	237
ENSMUSG00000031409	0
ENSMUSG00000031410	0
ENSMUSG00000031411	1
ENSMUSG00000031422	1159
ENSMUSG00000031424	0
ENSMUSG00000031425	6
ENSMUSG00000031428	1
ENSMUSG00000031429	139
ENSMUSG00000031430	1
ENSMUSG00000031431	9260
ENSMUSG00000031432	421
ENSMUSG00000031433	84
ENSMUSG00000031434	32
ENSMUSG00000031438	1463
ENSMUSG00000031441	589
ENSMUSG00000031442	4
ENSMUSG00000031443	1461
ENSMUSG00000031444	8443
ENSMUSG00000031445	6610
ENSMUSG00000031446	2243
ENSMUSG00000031447	12701
ENSMUSG00000031448	0
ENSMUSG00000031449	0
ENSMUSG00000031450	0
ENSMUSG00000031451	371
ENSMUSG00000031452	0
ENSMUSG00000031453	233
ENSMUSG00000031458	27
ENSMUSG00000031461	0
ENSMUSG00000031465	7
ENSMUSG00000031467	260
ENSMUSG00000031471	0
ENSMUSG00000031478	25
ENSMUSG00000031479	402
ENSMUSG00000031480	67
ENSMUSG00000031481	0
ENSMUSG00000031482	8312
ENSMUSG00000031483	666
ENSMUSG00000031485	1129
ENSMUSG00000031486	111
ENSMUSG00000031487	90
ENSMUSG00000031488	155
ENSMUSG00000031489	74
ENSMUSG00000031490	573
ENSMUSG00000031491	0
ENSMUSG00000031492	0
ENSMUSG00000031493	3
ENSMUSG00000031494	0
ENSMUSG00000031495	0
ENSMUSG00000031497	4
ENSMUSG00000031502	1203
ENSMUSG00000031503	729
ENSMUSG00000031504	130
ENSMUSG00000031505	799
ENSMUSG00000031506	9
ENSMUSG00000031508	137
ENSMUSG00000031509	0
ENSMUSG00000031510	0
ENSMUSG00000031511	345
ENSMUSG00000031512	0
ENSMUSG00000031513	312
ENSMUSG00000031516	170
ENSMUSG00000031517	30
ENSMUSG00000031518	0
ENSMUSG00000031519	0
ENSMUSG00000031520	59
ENSMUSG00000031521	285
ENSMUSG00000031523	946
ENSMUSG00000031527	350
ENSMUSG00000031529	636
ENSMUSG00000031530	60
ENSMUSG00000031532	2630
ENSMUSG00000031533	470
ENSMUSG00000031534	248
ENSMUSG00000031535	5
ENSMUSG00000031536	321
ENSMUSG00000031537	807
ENSMUSG00000031538	9
ENSMUSG00000031539	29
ENSMUSG00000031540	735
ENSMUSG00000031543	2
ENSMUSG00000031545	2657
ENSMUSG00000031546	204
ENSMUSG00000031548	13
ENSMUSG00000031549	792
ENSMUSG00000031551	0
ENSMUSG00000031552	0
ENSMUSG00000031553	0
ENSMUSG00000031554	0
ENSMUSG00000031555	1666
ENSMUSG00000031556	845
ENSMUSG00000031557	137
ENSMUSG00000031558	3
ENSMUSG00000031559	0
ENSMUSG00000031561	347
ENSMUSG00000031562	0
ENSMUSG00000031563	212
ENSMUSG00000031565	103
ENSMUSG00000031568	267
ENSMUSG00000031570	160
ENSMUSG00000031574	10
ENSMUSG00000031575	289
ENSMUSG00000031576	1
ENSMUSG00000031577	116
ENSMUSG00000031578	253
ENSMUSG00000031583	466
ENSMUSG00000031584	1458
ENSMUSG00000031585	148
ENSMUSG00000031586	402
ENSMUSG00000031590	150
ENSMUSG00000031591	808
ENSMUSG00000031592	653
ENSMUSG00000031594	6604
ENSMUSG00000031595	7
ENSMUSG00000031596	15719
ENSMUSG00000031600	1127
ENSMUSG00000031601	454
ENSMUSG00000031603	1
ENSMUSG00000031604	3344
ENSMUSG00000031605	623
ENSMUSG00000031608	57
ENSMUSG00000031609	63
ENSMUSG00000031610	0
ENSMUSG00000031613	995
ENSMUSG00000031616	85
ENSMUSG00000031617	445
ENSMUSG00000031618	370
ENSMUSG00000031620	0
ENSMUSG00000031621	0
ENSMUSG00000031622	634
ENSMUSG00000031626	2582
ENSMUSG00000031627	281
ENSMUSG00000031628	328
ENSMUSG00000031629	6
ENSMUSG00000031631	322
ENSMUSG00000031633	74
ENSMUSG00000031634	791
ENSMUSG00000031635	0
ENSMUSG00000031636	2
ENSMUSG00000031637	0
ENSMUSG00000031639	59
ENSMUSG00000031640	7018
ENSMUSG00000031641	411
ENSMUSG00000031642	133
ENSMUSG00000031644	285
ENSMUSG00000031645	2869
ENSMUSG00000031647	10
ENSMUSG00000031651	0
ENSMUSG00000031652	339
ENSMUSG00000031654	0
ENSMUSG00000031657	460
ENSMUSG00000031659	71
ENSMUSG00000031660	403
ENSMUSG00000031661	70
ENSMUSG00000031662	11
ENSMUSG00000031665	142
ENSMUSG00000031666	997
ENSMUSG00000031667	230
ENSMUSG00000031668	303
ENSMUSG00000031669	17
ENSMUSG00000031671	281
ENSMUSG00000031672	7875
ENSMUSG00000031673	1
ENSMUSG00000031681	282
ENSMUSG00000031682	0
ENSMUSG00000031683	268
ENSMUSG00000031684	129
ENSMUSG00000031688	0
ENSMUSG00000031691	888
ENSMUSG00000031696	1958
ENSMUSG00000031697	80
ENSMUSG00000031698	16
ENSMUSG00000031700	7748
ENSMUSG00000031701	1535
ENSMUSG00000031703	1569
ENSMUSG00000031706	100
ENSMUSG00000031708	2479
ENSMUSG00000031709	60
ENSMUSG00000031710	0
ENSMUSG00000031711	171
ENSMUSG00000031712	16
ENSMUSG00000031714	214
ENSMUSG00000031715	1003
ENSMUSG00000031722	75583
ENSMUSG00000031723	155
ENSMUSG00000031725	5872
ENSMUSG00000031727	1
ENSMUSG00000031728	47
ENSMUSG00000031729	892
ENSMUSG00000031730	127
ENSMUSG00000031731	1446
ENSMUSG00000031732	105
ENSMUSG00000031734	4
ENSMUSG00000031736	0
ENSMUSG00000031737	0
ENSMUSG00000031738	0
ENSMUSG00000031740	47
ENSMUSG00000031748	3
ENSMUSG00000031749	26
ENSMUSG00000031750	35
ENSMUSG00000031751	5638
ENSMUSG00000031753	1148
ENSMUSG00000031754	260
ENSMUSG00000031755	62
ENSMUSG00000031756	12
ENSMUSG00000031757	0
ENSMUSG00000031758	72
ENSMUSG00000031760	1
ENSMUSG00000031762	606
ENSMUSG00000031765	1501
ENSMUSG00000031766	0
ENSMUSG00000031767	4268
ENSMUSG00000031770	12066
ENSMUSG00000031772	0
ENSMUSG00000031774	288
ENSMUSG00000031775	186
ENSMUSG00000031776	85
ENSMUSG00000031778	5
ENSMUSG00000031779	0
ENSMUSG00000031780	2
ENSMUSG00000031781	211
ENSMUSG00000031782	1701
ENSMUSG00000031783	244
ENSMUSG00000031785	35
ENSMUSG00000031786	0
ENSMUSG00000031787	29
ENSMUSG00000031788	315
ENSMUSG00000031789	2
ENSMUSG00000031790	386
ENSMUSG00000031791	52
ENSMUSG00000031792	107
ENSMUSG00000031796	507
ENSMUSG00000031799	391
ENSMUSG00000031802	5
ENSMUSG00000031803	47
ENSMUSG00000031805	131
ENSMUSG00000031807	930
ENSMUSG00000031808	75
ENSMUSG00000031809	1
ENSMUSG00000031812	1882
ENSMUSG00000031813	691
ENSMUSG00000031816	195
ENSMUSG00000031818	5407
ENSMUSG00000031819	280
ENSMUSG00000031820	708
ENSMUSG00000031821	5
ENSMUSG00000031822	92
ENSMUSG00000031823	295
ENSMUSG00000031824	219
ENSMUSG00000031825	11
ENSMUSG00000031826	874
ENSMUSG00000031827	181
ENSMUSG00000031828	96
ENSMUSG00000031831	1
